Date,Close
1-Dec-05,13.8
2-Dec-05,13.23
5-Dec-05,13.6
6-Dec-05,14.34
7-Dec-05,13.91
8-Dec-05,14.67
9-Dec-05,14.16
12-Dec-05,14.56
13-Dec-05,14.77
14-Dec-05,14.39
15-Dec-05,13.99
16-Dec-05,14.02
19-Dec-05,14.02
20-Dec-05,14.1
21-Dec-05,14.19
22-Dec-05,13.65
23-Dec-05,13.15
26-Dec-05,13.15
27-Dec-05,13.15
28-Dec-05,14.63
29-Dec-05,14.85
30-Dec-05,15.54
4-Jan-06,15.75
5-Jan-06,15.34
6-Jan-06,14.96
9-Jan-06,15.14
10-Jan-06,15.51
11-Jan-06,15.33
12-Jan-06,15.42
13-Jan-06,15.25
16-Jan-06,15.39
17-Jan-06,15.67
18-Jan-06,15.85
19-Jan-06,14.19
20-Jan-06,13.64
23-Jan-06,15.19
24-Jan-06,14.22
25-Jan-06,14.17
6-Feb-06,16.31
7-Feb-06,16
8-Feb-06,16.39
9-Feb-06,16.16
10-Feb-06,16.12
13-Feb-06,16.19
14-Feb-06,16.07
15-Feb-06,15.93
16-Feb-06,16.01
17-Feb-06,15.95
20-Feb-06,16.65
21-Feb-06,16.87
22-Feb-06,16.8
23-Feb-06,16.03
24-Feb-06,15.44
27-Feb-06,16.22
28-Feb-06,16.29
1-Mar-06,16.22
2-Mar-06,15.6
3-Mar-06,15.19
6-Mar-06,15.89
7-Mar-06,16.1
8-Mar-06,15.72
9-Mar-06,15.02
10-Mar-06,14.46
13-Mar-06,14.48
14-Mar-06,14.52
15-Mar-06,14.18
16-Mar-06,14.13
17-Mar-06,14.23
20-Mar-06,14.19
21-Mar-06,14.31
22-Mar-06,15.11
23-Mar-06,14.59
24-Mar-06,14.36
27-Mar-06,14.65
28-Mar-06,15.01
29-Mar-06,15.12
30-Mar-06,15.21
31-Mar-06,15.43
3-Apr-06,15.31
4-Apr-06,15.39
5-Apr-06,15.39
6-Apr-06,15.09
7-Apr-06,15.31
10-Apr-06,15.8
11-Apr-06,15.92
12-Apr-06,15.61
13-Apr-06,14.68
14-Apr-06,14.68
17-Apr-06,14.68
18-Apr-06,15.53
19-Apr-06,15.68
20-Apr-06,15.29
21-Apr-06,15.64
24-Apr-06,16.24
25-Apr-06,17.02
26-Apr-06,15.71
27-Apr-06,15.72
28-Apr-06,15.28
8-May-06,17.25
9-May-06,17.34
10-May-06,17.29
11-May-06,16.62
12-May-06,17.08
15-May-06,18.79
16-May-06,18.59
17-May-06,17.8
18-May-06,19.36
19-May-06,18.78
22-May-06,21.87
23-May-06,20.71
24-May-06,20.53
25-May-06,22.31
26-May-06,20.82
29-May-06,20.83
30-May-06,21.49
31-May-06,21.49
1-Jun-06,22.66
2-Jun-06,21.06
5-Jun-06,21.16
6-Jun-06,21.35
7-Jun-06,21.61
8-Jun-06,22.93
9-Jun-06,22.29
12-Jun-06,22.14
13-Jun-06,23.73
14-Jun-06,23.62
15-Jun-06,22
16-Jun-06,20.61
19-Jun-06,20.9
20-Jun-06,21.21
21-Jun-06,20.7
22-Jun-06,20.3
23-Jun-06,19.7
26-Jun-06,20.21
27-Jun-06,20.04
28-Jun-06,20.21
29-Jun-06,20.21
30-Jun-06,19.32
3-Jul-06,19.59
4-Jul-06,19.41
5-Jul-06,19.39
6-Jul-06,19.06
7-Jul-06,18.97
10-Jul-06,18.9
11-Jul-06,18.85
12-Jul-06,18.56
13-Jul-06,19.11
14-Jul-06,19.99
17-Jul-06,20.92
18-Jul-06,20.7
19-Jul-06,20.28
20-Jul-06,18.99
21-Jul-06,18.73
24-Jul-06,18.87
25-Jul-06,18.45
26-Jul-06,18.3
27-Jul-06,18.17
28-Jul-06,18.13
31-Jul-06,18.2
1-Aug-06,17.95
2-Aug-06,17.69
3-Aug-06,17.48
4-Aug-06,17.57
7-Aug-06,17.25
8-Aug-06,17.5
9-Aug-06,16.77
10-Aug-06,17
11-Aug-06,16.7
14-Aug-06,17.33
15-Aug-06,17.27
16-Aug-06,17.02
17-Aug-06,17.32
18-Aug-06,17.25
21-Aug-06,18.2
22-Aug-06,18.25
23-Aug-06,18.41
24-Aug-06,18.15
25-Aug-06,17.83
28-Aug-06,17.69
29-Aug-06,17.16
30-Aug-06,15.94
31-Aug-06,15.81
1-Sep-06,16.07
4-Sep-06,16.38
5-Sep-06,16.66
6-Sep-06,17.05
7-Sep-06,17.1
8-Sep-06,15.8
11-Sep-06,17
12-Sep-06,16.23
13-Sep-06,15.45
14-Sep-06,15.08
15-Sep-06,15.07
18-Sep-06,15.1
19-Sep-06,15.43
20-Sep-06,15.37
21-Sep-06,15.75
22-Sep-06,16.02
25-Sep-06,16.15
26-Sep-06,17.05
27-Sep-06,16.32
28-Sep-06,16.03
29-Sep-06,15.8
9-Oct-06,18.12
10-Oct-06,17.71
11-Oct-06,17.88
12-Oct-06,17.61
13-Oct-06,17.57
16-Oct-06,18.01
17-Oct-06,17.88
18-Oct-06,17.51
19-Oct-06,16.86
20-Oct-06,15.51
23-Oct-06,15.46
24-Oct-06,15.23
25-Oct-06,14.92
26-Oct-06,15.02
27-Oct-06,15.52
30-Oct-06,15.52
31-Oct-06,15.63
1-Nov-06,15.24
2-Nov-06,15.16
3-Nov-06,15.17
6-Nov-06,15.51
7-Nov-06,16.15
8-Nov-06,16.53
9-Nov-06,16.24
10-Nov-06,16.14
13-Nov-06,16.31
14-Nov-06,16.16
15-Nov-06,16.24
16-Nov-06,16.23
17-Nov-06,15.98
20-Nov-06,16.79
21-Nov-06,16.06
22-Nov-06,15.45
23-Nov-06,16.1
24-Nov-06,16.18
27-Nov-06,16.56
28-Nov-06,17.46
29-Nov-06,16.9
30-Nov-06,15.96
1-Dec-06,16.61
4-Dec-06,16.91
5-Dec-06,16.6
6-Dec-06,16.74
7-Dec-06,16.79
8-Dec-06,16.97
11-Dec-06,17.31
12-Dec-06,17.16
13-Dec-06,17.37
14-Dec-06,16.9
15-Dec-06,17
18-Dec-06,17.36
19-Dec-06,18.99
20-Dec-06,18.87
21-Dec-06,18.56
22-Dec-06,17.55
25-Dec-06,17.55
26-Dec-06,17.55
27-Dec-06,19.46
28-Dec-06,19.47
29-Dec-06,19.74
4-Jan-07,21.55
5-Jan-07,20.63
8-Jan-07,20.33
9-Jan-07,20.27
10-Jan-07,19.39
11-Jan-07,18.91
12-Jan-07,18
15-Jan-07,18.55
16-Jan-07,18.63
17-Jan-07,18.27
18-Jan-07,18.18
19-Jan-07,17.88
22-Jan-07,18.08
23-Jan-07,18.43
24-Jan-07,19.2
25-Jan-07,19.26
26-Jan-07,20.18
29-Jan-07,20.52
30-Jan-07,20.28
31-Jan-07,21.38
1-Feb-07,21
2-Feb-07,20.1
5-Feb-07,20.6
6-Feb-07,19.68
7-Feb-07,18.57
8-Feb-07,18.37
9-Feb-07,18.11
12-Feb-07,18.87
13-Feb-07,19.57
14-Feb-07,19.15
15-Feb-07,18.66
16-Feb-07,19.02
26-Feb-07,19.66
27-Feb-07,20.77
28-Feb-07,24.44
1-Mar-07,23.84
2-Mar-07,22.39
5-Mar-07,26.03
6-Mar-07,23.8
7-Mar-07,23.3
8-Mar-07,22.79
9-Mar-07,21.87
12-Mar-07,21.7
13-Mar-07,21.84
14-Mar-07,23.6
15-Mar-07,22.71
16-Mar-07,22.95
19-Mar-07,22.82
20-Mar-07,22.92
21-Mar-07,22.75
22-Mar-07,23.13
23-Mar-07,20.96
26-Mar-07,19.83
27-Mar-07,19.5
28-Mar-07,21.13
29-Mar-07,20.07
30-Mar-07,19.55
2-Apr-07,18.84
3-Apr-07,17
4-Apr-07,17.36
5-Apr-07,17.36
6-Apr-07,17.36
9-Apr-07,17.36
10-Apr-07,16.73
11-Apr-07,17.24
12-Apr-07,17.72
13-Apr-07,17.57
16-Apr-07,17.2
17-Apr-07,17.87
18-Apr-07,18.51
19-Apr-07,19.27
20-Apr-07,18.1
23-Apr-07,19.04
24-Apr-07,18.72
25-Apr-07,19.08
26-Apr-07,18.3
27-Apr-07,19.3
30-Apr-07,20.89
8-May-07,20.47
9-May-07,19.8
10-May-07,19.8
11-May-07,20.41
14-May-07,20.76
15-May-07,21.26
16-May-07,20.15
17-May-07,20.14
18-May-07,19.15
21-May-07,19.12
22-May-07,19.13
23-May-07,18.76
24-May-07,18.76
25-May-07,19.03
28-May-07,19.46
29-May-07,19.43
30-May-07,18.89
31-May-07,18.26
1-Jun-07,18.18
4-Jun-07,18.37
5-Jun-07,18.32
6-Jun-07,18.24
7-Jun-07,18.61
8-Jun-07,18.59
11-Jun-07,18.08
12-Jun-07,17.58
13-Jun-07,17.6
14-Jun-07,17.22
15-Jun-07,17.09
18-Jun-07,18.71
19-Jun-07,18.71
20-Jun-07,19.7
21-Jun-07,20.22
22-Jun-07,20.28
25-Jun-07,20.78
26-Jun-07,19.98
27-Jun-07,19.22
28-Jun-07,19.12
29-Jun-07,17.27
2-Jul-07,17.27
3-Jul-07,17.72
4-Jul-07,17.63
5-Jul-07,17.78
6-Jul-07,17.64
9-Jul-07,18.63
10-Jul-07,20.23
11-Jul-07,20.81
12-Jul-07,20.98
13-Jul-07,21.24
16-Jul-07,21.13
17-Jul-07,20.1
18-Jul-07,20.03
19-Jul-07,18.9
20-Jul-07,18.87
23-Jul-07,19.97
24-Jul-07,19.36
25-Jul-07,20.14
26-Jul-07,20.38
27-Jul-07,25.7
30-Jul-07,25.37
31-Jul-07,22.69
1-Aug-07,27.52
2-Aug-07,27.53
3-Aug-07,25.66
6-Aug-07,27.42
7-Aug-07,26.15
8-Aug-07,22.35
9-Aug-07,25.63
10-Aug-07,29.5
13-Aug-07,29.72
14-Aug-07,27.44
15-Aug-07,30.9
16-Aug-07,35.47
17-Aug-07,39.33
20-Aug-07,36.53
21-Aug-07,40.72
22-Aug-07,36.1
23-Aug-07,37.12
24-Aug-07,35.03
27-Aug-07,35.08
28-Aug-07,36.11
29-Aug-07,39.05
30-Aug-07,35.42
31-Aug-07,35.16
3-Sep-07,34.23
4-Sep-07,35.36
5-Sep-07,34.49
6-Sep-07,32.54
7-Sep-07,30.88
10-Sep-07,31.19
11-Sep-07,31.67
12-Sep-07,28.65
13-Sep-07,28.89
14-Sep-07,28.32
17-Sep-07,32.57
18-Sep-07,32.57
19-Sep-07,28.64
20-Sep-07,27.58
21-Sep-07,27.46
24-Sep-07,30.33
25-Sep-07,29.43
26-Sep-07,29.43
27-Sep-07,30.15
28-Sep-07,30.85
8-Oct-07,37.67
9-Oct-07,35.39
10-Oct-07,36.05
11-Oct-07,35.32
12-Oct-07,37.72
15-Oct-07,38.74
16-Oct-07,44.03
17-Oct-07,38.29
18-Oct-07,37.5
19-Oct-07,37.5
22-Oct-07,42.35
23-Oct-07,39.93
24-Oct-07,42.43
25-Oct-07,39.4
26-Oct-07,38.09
29-Oct-07,38.29
30-Oct-07,39.69
31-Oct-07,42.14
1-Nov-07,41.15
2-Nov-07,43.84
5-Nov-07,48.3
6-Nov-07,45.65
7-Nov-07,43.42
8-Nov-07,42.82
9-Nov-07,39.89
12-Nov-07,42.54
13-Nov-07,40.05
14-Nov-07,39.34
15-Nov-07,39.14
16-Nov-07,42.31
19-Nov-07,41.06
20-Nov-07,42.32
21-Nov-07,44.75
22-Nov-07,46.91
23-Nov-07,45.36
26-Nov-07,44.46
27-Nov-07,45.95
28-Nov-07,45.1
29-Nov-07,45.16
30-Nov-07,41.46
3-Dec-07,41.7
4-Dec-07,39.1
5-Dec-07,38.37
6-Dec-07,37.01
7-Dec-07,37.72
10-Dec-07,38.62
11-Dec-07,35.86
12-Dec-07,37.25
13-Dec-07,38.9
14-Dec-07,38.03
17-Dec-07,44.38
18-Dec-07,40.26
19-Dec-07,40.54
20-Dec-07,37.11
21-Dec-07,33.31
24-Dec-07,32.77
25-Dec-07,32.77
26-Dec-07,32.77
27-Dec-07,36
28-Dec-07,36.56
2-Jan-08,37.02
3-Jan-08,38.43
4-Jan-08,36.72
7-Jan-08,39.88
8-Jan-08,37.77
9-Jan-08,37.95
10-Jan-08,37.25
11-Jan-08,38.45
14-Jan-08,38.3
15-Jan-08,39.55
16-Jan-08,44.03
17-Jan-08,44.65
18-Jan-08,45.11
21-Jan-08,48.72
22-Jan-08,65.06
23-Jan-08,58.57
24-Jan-08,66.02
25-Jan-08,60.23
28-Jan-08,66.21
29-Jan-08,58.61
30-Jan-08,59.9
31-Jan-08,52.2
1-Feb-08,46.89
4-Feb-08,46.72
5-Feb-08,46.13
13-Feb-08,51.35
14-Feb-08,48.71
15-Feb-08,48.69
18-Feb-08,48.79
19-Feb-08,45.79
20-Feb-08,46.9
21-Feb-08,46.61
22-Feb-08,46.24
25-Feb-08,46.12
26-Feb-08,42.31
27-Feb-08,41.79
28-Feb-08,37.72
29-Feb-08,39.2
3-Mar-08,44.11
4-Mar-08,44.08
5-Mar-08,42.95
6-Mar-08,41.12
7-Mar-08,43.2
10-Mar-08,43.35
11-Mar-08,41.44
12-Mar-08,41.38
13-Mar-08,45.26
14-Mar-08,46.61
17-Mar-08,52.77
18-Mar-08,52.23
19-Mar-08,50.87
20-Mar-08,50.76
21-Mar-08,50.76
24-Mar-08,50.76
25-Mar-08,46.71
26-Mar-08,47.84
27-Mar-08,44.69
28-Mar-08,44.37
31-Mar-08,44.74
1-Apr-08,41.77
2-Apr-08,41.68
3-Apr-08,39.93
7-Apr-08,38.8
8-Apr-08,37.23
9-Apr-08,36.6
10-Apr-08,35.84
11-Apr-08,34.36
14-Apr-08,39.14
15-Apr-08,37.57
16-Apr-08,37.86
17-Apr-08,35.63
18-Apr-08,33.49
21-Apr-08,33.19
22-Apr-08,31.75
23-Apr-08,32.55
24-Apr-08,32.13
25-Apr-08,31.18
28-Apr-08,30.04
29-Apr-08,29.45
30-Apr-08,29.46
5-May-08,27.41
6-May-08,26.69
7-May-08,29.58
8-May-08,29.4
9-May-08,30.07
12-May-08,30.07
13-May-08,30.5
14-May-08,30.17
15-May-08,29.5
16-May-08,27.78
19-May-08,28.72
20-May-08,30.64
21-May-08,29.5
22-May-08,32.59
23-May-08,32.06
26-May-08,34.46
27-May-08,33.68
28-May-08,33.51
29-May-08,31
30-May-08,28.68
2-Jun-08,27.78
3-Jun-08,28.44
4-Jun-08,29.28
5-Jun-08,27.32
6-Jun-08,25.32
10-Jun-08,33.09
11-Jun-08,32.52
12-Jun-08,33.41
13-Jun-08,35.31
16-Jun-08,32.84
17-Jun-08,30.71
18-Jun-08,29.85
19-Jun-08,29.87
20-Jun-08,30.1
23-Jun-08,32.78
24-Jun-08,32.3
25-Jun-08,31.62
26-Jun-08,31.74
27-Jun-08,32.68
30-Jun-08,32.49
1-Jul-08,32.49
2-Jul-08,33.02
3-Jul-08,35.86
4-Jul-08,33.58
7-Jul-08,32.71
8-Jul-08,35.55
9-Jul-08,34.09
10-Jul-08,34.36
11-Jul-08,33.7
14-Jul-08,35.19
15-Jul-08,39.84
16-Jul-08,39.76
17-Jul-08,37.4
18-Jul-08,35.84
21-Jul-08,33.74
22-Jul-08,32.91
23-Jul-08,30.93
24-Jul-08,31.5
25-Jul-08,33.09
28-Jul-08,32.12
29-Jul-08,32.81
30-Jul-08,30.67
31-Jul-08,30.14
1-Aug-08,30.51
4-Aug-08,30.9
5-Aug-08,31.01
6-Aug-08,31.01
7-Aug-08,30.86
8-Aug-08,31.03
11-Aug-08,30.19
12-Aug-08,30.68
13-Aug-08,31.12
14-Aug-08,29.63
15-Aug-08,29.44
18-Aug-08,30.46
19-Aug-08,32.63
20-Aug-08,31.78
21-Aug-08,33.03
22-Aug-08,33.03
25-Aug-08,32.35
26-Aug-08,32.73
27-Aug-08,32.27
28-Aug-08,31.91
29-Aug-08,31.15
1-Sep-08,31.41
2-Sep-08,31.72
3-Sep-08,33.25
4-Sep-08,32.35
5-Sep-08,34.85
8-Sep-08,34.54
9-Sep-08,34.06
10-Sep-08,36.69
11-Sep-08,36.55
12-Sep-08,37.5
16-Sep-08,47.2
17-Sep-08,49.42
18-Sep-08,50.98
19-Sep-08,47.65
22-Sep-08,50.39
23-Sep-08,51.52
24-Sep-08,46.27
25-Sep-08,43.38
26-Sep-08,45.5
6-Oct-08,55.38
7-Oct-08,55.38
8-Oct-08,62.35
9-Oct-08,60.43
10-Oct-08,75.54
13-Oct-08,69.96
14-Oct-08,63.57
15-Oct-08,64.45
16-Oct-08,73.73
17-Oct-08,72.6
20-Oct-08,74.49
21-Oct-08,67.87
22-Oct-08,67.32
23-Oct-08,71.46
24-Oct-08,87.19
27-Oct-08,104.29
28-Oct-08,89.23
29-Oct-08,83.85
30-Oct-08,83.38
31-Oct-08,79.95
3-Nov-08,77.97
4-Nov-08,69.27
5-Nov-08,65.14
6-Nov-08,71.27
7-Nov-08,69.87
10-Nov-08,67.8
11-Nov-08,67.77
12-Nov-08,67.27
13-Nov-08,75.28
14-Nov-08,69.56
17-Nov-08,68.11
18-Nov-08,72.27
19-Nov-08,71.15
20-Nov-08,82.85
21-Nov-08,78.56
24-Nov-08,76.76
25-Nov-08,71.17
26-Nov-08,68.18
27-Nov-08,61.9
28-Nov-08,58.9
1-Dec-08,58.98
2-Dec-08,63.97
3-Dec-08,59.82
4-Dec-08,59.51
5-Dec-08,56.19
8-Dec-08,55.2
9-Dec-08,57.48
10-Dec-08,55.37
11-Dec-08,55.67
12-Dec-08,62
15-Dec-08,62.25
16-Dec-08,61.73
17-Dec-08,57.67
18-Dec-08,55.55
19-Dec-08,59.53
22-Dec-08,57.78
23-Dec-08,60.75
24-Dec-08,61.2
25-Dec-08,61.2
26-Dec-08,61.2
29-Dec-08,57.67
30-Dec-08,55.79
31-Dec-08,53.88
5-Jan-09,50.94
6-Jan-09,51.09
7-Jan-09,50.5
8-Jan-09,55.24
9-Jan-09,52.93
12-Jan-09,53.48
13-Jan-09,55.78
14-Jan-09,52.85
15-Jan-09,56.82
16-Jan-09,53.27
19-Jan-09,55.24
20-Jan-09,56.98
21-Jan-09,59.85
22-Jan-09,58.25
23-Jan-09,60.51
2-Feb-09,54.78
3-Feb-09,53.29
4-Feb-09,50.79
5-Feb-09,48.72
6-Feb-09,46.62
9-Feb-09,47.86
10-Feb-09,47.28
11-Feb-09,47.21
12-Feb-09,46.4
13-Feb-09,43.59
16-Feb-09,44.57
17-Feb-09,49.92
18-Feb-09,48.28
19-Feb-09,47.76
20-Feb-09,51.25
23-Feb-09,48.79
24-Feb-09,50.39
25-Feb-09,48.76
26-Feb-09,48.65
27-Feb-09,47.14
2-Mar-09,54.24
3-Mar-09,52.65
4-Mar-09,50.17
5-Mar-09,49.82
6-Mar-09,49.85
9-Mar-09,52.93
10-Mar-09,49.08
11-Mar-09,47.17
12-Mar-09,45.49
13-Mar-09,44.23
16-Mar-09,43.94
17-Mar-09,44.41
18-Mar-09,44.83
19-Mar-09,44.93
20-Mar-09,45.16
23-Mar-09,47.68
24-Mar-09,46.05
25-Mar-09,46.78
26-Mar-09,44.98
27-Mar-09,44.31
30-Mar-09,48.66
31-Mar-09,47.4
1-Apr-09,46.35
2-Apr-09,44.81
3-Apr-09,44.33
7-Apr-09,45.33
8-Apr-09,47.35
9-Apr-09,44.57
10-Apr-09,44.57
13-Apr-09,44.57
14-Apr-09,43.42
15-Apr-09,42.44
16-Apr-09,42
17-Apr-09,39.82
20-Apr-09,41.93
21-Apr-09,41.42
22-Apr-09,43.32
23-Apr-09,40.73
24-Apr-09,39.49
27-Apr-09,42.42
28-Apr-09,45.58
29-Apr-09,42.36
30-Apr-09,44.52
4-May-09,44.83
5-May-09,43.58
6-May-09,44.06
7-May-09,44.24
8-May-09,42.51
11-May-09,43.78
12-May-09,40.23
13-May-09,38.4
14-May-09,37.65
15-May-09,35.43
18-May-09,37.77
19-May-09,39.39
20-May-09,37.7
21-May-09,37.64
22-May-09,36.76
25-May-09,36.23
26-May-09,37.13
27-May-09,38.59
1-Jun-09,39.94
2-Jun-09,39.66
3-Jun-09,40.3
4-Jun-09,40.38
5-Jun-09,38.96
8-Jun-09,39.57
9-Jun-09,38.99
10-Jun-09,39.41
11-Jun-09,38.6
12-Jun-09,37.61
15-Jun-09,39.15
16-Jun-09,40.81
17-Jun-09,39.86
18-Jun-09,41.01
19-Jun-09,37.7
22-Jun-09,37.31
23-Jun-09,39.9
24-Jun-09,36.32
25-Jun-09,37.37
26-Jun-09,36.63
29-Jun-09,34.92
30-Jun-09,34.14
1-Jul-09,34.14
2-Jul-09,34.03
3-Jul-09,33.54
6-Jul-09,36.51
7-Jul-09,34.58
8-Jul-09,34.33
9-Jul-09,33.84
10-Jul-09,34.38
13-Jul-09,34.88
14-Jul-09,33.53
15-Jul-09,32.7
16-Jul-09,33.23
17-Jul-09,31.7
20-Jul-09,33.27
21-Jul-09,33.61
22-Jul-09,34.15
23-Jul-09,33.55
24-Jul-09,34.78
27-Jul-09,38.03
28-Jul-09,38
29-Jul-09,37.57
30-Jul-09,37.04
31-Jul-09,36.7
3-Aug-09,36.04
4-Aug-09,37.6
5-Aug-09,36.31
6-Aug-09,34.43
7-Aug-09,35.3
10-Aug-09,34.95
11-Aug-09,34.63
12-Aug-09,35.76
13-Aug-09,34.56
14-Aug-09,33.33
17-Aug-09,35.44
18-Aug-09,34.38
19-Aug-09,34.55
20-Aug-09,34.03
21-Aug-09,33.32
24-Aug-09,34.07
25-Aug-09,33.34
26-Aug-09,32.3
27-Aug-09,31.26
28-Aug-09,29.28
31-Aug-09,30.72
1-Sep-09,30.15
2-Sep-09,30.97
3-Sep-09,30.96
4-Sep-09,30.92
7-Sep-09,31.1
8-Sep-09,31.25
9-Sep-09,31.46
10-Sep-09,31.5
11-Sep-09,30.48
14-Sep-09,30.63
15-Sep-09,29.71
16-Sep-09,29.92
17-Sep-09,28.19
18-Sep-09,28.2
21-Sep-09,28.27
22-Sep-09,26.94
23-Sep-09,26.48
24-Sep-09,27.38
25-Sep-09,27.17
28-Sep-09,29.44
29-Sep-09,28.25
30-Sep-09,26.69
9-Oct-09,27.19
12-Oct-09,27.8
13-Oct-09,27.35
14-Oct-09,26.66
15-Oct-09,26.26
16-Oct-09,26.22
19-Oct-09,25.95
20-Oct-09,24.89
21-Oct-09,24.61
22-Oct-09,24.87
23-Oct-09,25.11
26-Oct-09,25.11
27-Oct-09,27.87
28-Oct-09,30.16
29-Oct-09,31.53
30-Oct-09,30.67
2-Nov-09,33.67
3-Nov-09,32.38
4-Nov-09,32.13
5-Nov-09,32.52
6-Nov-09,29.88
9-Nov-09,28.94
10-Nov-09,27.76
11-Nov-09,27.01
12-Nov-09,26.99
13-Nov-09,27.94
16-Nov-09,27.87
17-Nov-09,27.42
18-Nov-09,27.18
19-Nov-09,27.65
20-Nov-09,27.67
23-Nov-09,26.41
24-Nov-09,27.71
25-Nov-09,26.18
26-Nov-09,26.43
27-Nov-09,33.21
30-Nov-09,30.91
1-Dec-09,27.34
2-Dec-09,26.55
3-Dec-09,26.44
4-Dec-09,27.68
7-Dec-09,28.09
8-Dec-09,28.39
9-Dec-09,29.69
10-Dec-09,29.52
11-Dec-09,28.28
14-Dec-09,27.88
15-Dec-09,26.71
16-Dec-09,26.8
17-Dec-09,26.73
18-Dec-09,25.32
21-Dec-09,25.44
22-Dec-09,22.64
23-Dec-09,23.94
24-Dec-09,22.69
25-Dec-09,22.69
28-Dec-09,23.8
29-Dec-09,24.05
30-Dec-09,23.23
31-Dec-09,22.68
4-Jan-10,23.42
5-Jan-10,23.13
6-Jan-10,22.58
7-Jan-10,22.31
8-Jan-10,21.95
11-Jan-10,21.57
12-Jan-10,22.65
13-Jan-10,23.78
14-Jan-10,23.64
15-Jan-10,22.07
18-Jan-10,22.73
19-Jan-10,22.53
20-Jan-10,24.05
21-Jan-10,24.04
22-Jan-10,25.37
25-Jan-10,25.59
26-Jan-10,28.13
27-Jan-10,27.84
28-Jan-10,26.44
29-Jan-10,26.82
1-Feb-10,26.41
2-Feb-10,24.65
3-Feb-10,23.94
4-Feb-10,24.7
5-Feb-10,30.09
8-Feb-10,29.38
9-Feb-10,28.32
10-Feb-10,27.05
11-Feb-10,26.74
12-Feb-10,26.57
22-Feb-10,25.31
23-Feb-10,25.34
24-Feb-10,26.46
25-Feb-10,25.4
26-Feb-10,26.41
1-Mar-10,25.21
2-Mar-10,24.44
3-Mar-10,24.07
4-Mar-10,23.76
5-Mar-10,23.18
8-Mar-10,22.92
9-Mar-10,22.48
10-Mar-10,22.04
11-Mar-10,22.35
12-Mar-10,21.82
15-Mar-10,22.65
16-Mar-10,22.33
17-Mar-10,21.28
18-Mar-10,21.31
19-Mar-10,20.79
22-Mar-10,21.39
23-Mar-10,19.88
24-Mar-10,20.22
25-Mar-10,19.83
26-Mar-10,19.78
29-Mar-10,20.16
30-Mar-10,19.18
31-Mar-10,19.13
1-Apr-10,19.75
2-Apr-10,19.75
6-Apr-10,19.75
7-Apr-10,20.25
8-Apr-10,20.56
9-Apr-10,19.84
12-Apr-10,20.6
13-Apr-10,20.57
14-Apr-10,20.41
15-Apr-10,20.2
16-Apr-10,20.54
19-Apr-10,22.29
20-Apr-10,20.88
21-Apr-10,20.51
22-Apr-10,19.72
23-Apr-10,20.94
26-Apr-10,21.17
27-Apr-10,21.57
28-Apr-10,24.28
29-Apr-10,23.81
30-Apr-10,22.02
4-May-10,23.54
5-May-10,25.88
6-May-10,26.64
7-May-10,33.81
10-May-10,29.63
11-May-10,29.77
12-May-10,28.07
13-May-10,25.83
14-May-10,26.55
17-May-10,29.56
18-May-10,27.58
19-May-10,31.58
20-May-10,29.98
21-May-10,29.98
24-May-10,33.04
25-May-10,39.29
26-May-10,35.54
27-May-10,31.16
28-May-10,27.67
31-May-10,27.56
1-Jun-10,29.72
2-Jun-10,28.52
3-Jun-10,25.7
4-Jun-10,25.46
7-Jun-10,28.41
8-Jun-10,26.76
9-Jun-10,26.29
10-Jun-10,25.2
11-Jun-10,23.28
17-Jun-10,22.46
18-Jun-10,21.01
21-Jun-10,21.82
22-Jun-10,21.62
23-Jun-10,21.56
24-Jun-10,22.18
25-Jun-10,22.39
28-Jun-10,23.14
29-Jun-10,23.96
30-Jun-10,24.26
1-Jul-10,24.26
2-Jul-10,24.89
5-Jul-10,24.52
6-Jul-10,22.51
7-Jul-10,22.48
8-Jul-10,22.06
9-Jul-10,20.6
12-Jul-10,20.64
13-Jul-10,20.55
14-Jul-10,19.93
15-Jul-10,20.96
16-Jul-10,20.66
19-Jul-10,21.47
20-Jul-10,21.11
21-Jul-10,20.92
22-Jul-10,19.91
23-Jul-10,20.5
26-Jul-10,20.53
27-Jul-10,20.01
28-Jul-10,19.59
29-Jul-10,19.15
30-Jul-10,18.47
2-Aug-10,18.63
3-Aug-10,18.28
4-Aug-10,17.88
5-Aug-10,17.69
6-Aug-10,17.57
9-Aug-10,17.7
10-Aug-10,19.02
11-Aug-10,19.5
12-Aug-10,20.28
13-Aug-10,19.57
16-Aug-10,20.66
17-Aug-10,19.77
18-Aug-10,19.89
19-Aug-10,20
20-Aug-10,19.75
23-Aug-10,19.26
24-Aug-10,20.71
25-Aug-10,20.67
26-Aug-10,20.3
27-Aug-10,20.81
30-Aug-10,20.69
31-Aug-10,21.29
1-Sep-10,19.97
2-Sep-10,18.51
3-Sep-10,17.55
6-Sep-10,17.24
7-Sep-10,17.69
8-Sep-10,19.31
9-Sep-10,18.57
10-Sep-10,18.41
13-Sep-10,18.81
14-Sep-10,18.86
15-Sep-10,18.91
16-Sep-10,18.87
17-Sep-10,19.54
20-Sep-10,20.28
21-Sep-10,19.24
27-Sep-10,18.67
28-Sep-10,19.47
29-Sep-10,19.58
30-Sep-10,18.79
8-Oct-10,20.9
11-Oct-10,19.77
12-Oct-10,20.16
13-Oct-10,19.68
14-Oct-10,20.83
15-Oct-10,20.59
18-Oct-10,20.85
19-Oct-10,20.47
